date,published_at,source,stock,keyword,title,summary,url,is_sector_news
2023-01-02,3 tahun yang lalu,CNBC Indonesia,BBRI,Bank Rakyat Indonesia,"Perdagangan Perdana di 2023, Saham BBRI Malah Ambles",,https://www.cnbcindonesia.com/research/20230102091629-128-401961/perdagangan-perdana-di-2023-saham-bbri-malah-ambles,0
2023-01-03,3 tahun yang lalu,CNBC Indonesia,BBRI,Bank Rakyat Indonesia,Pengumuman! BRI Cairkan Dividen Rp 8 T di Tanggal Ini,,https://www.cnbcindonesia.com/market/20230103233743-17-402553/pengumuman-bri-cairkan-dividen-rp-8-t-di-tanggal-ini,0
2023-01-04,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,Ada Salim & Tangan Dingin Mochtar Riady Di balik Kerajaan BCA,,https://www.cnbcindonesia.com/market/20230104194932-17-402876/ada-salim-tangan-dingin-mochtar-riady-di-balik-kerajaan-bca,0
2023-01-04,3 tahun yang lalu,CNBC Indonesia,BBRI,Bank Rakyat Indonesia,"Guyur Pemegang Saham Hingga Rp 8 T, Transaksi BBRI Teraktif!",,https://www.cnbcindonesia.com/research/20230104112446-128-402687/guyur-pemegang-saham-hingga-rp-8-t-transaksi-bbri-teraktif,0
2023-01-04,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Jreng! Investor Asing Buang BBCA, Masuk ke Saham Sandiaga Uno",,https://www.cnbcindonesia.com/market/20230104081302-17-402589/jreng-investor-asing-buang-bbca-masuk-ke-saham-sandiaga-uno,0
2023-01-05,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Gokil! Dari BCA Harta Duo Hartono Naik Rp 6,72 T Setahun",,https://www.cnbcindonesia.com/research/20230105212736-128-403214/gokil-dari-bca-harta-duo-hartono-naik-rp-672-t-setahun,0
2023-01-05,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,'Keinginan Semesta' di Balik Besarnya BCA Milik Grup Djarum,,https://www.cnbcindonesia.com/market/20230105115650-17-403053/keinginan-semesta-di-balik-besarnya-bca-milik-grup-djarum,0
2023-01-06,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"IHSG Rebound, Tapi Kok 4 Saham 'Penguasanya' Loyo, Kenapa?",,https://www.cnbcindonesia.com/research/20230106094835-128-403360/ihsg-rebound-tapi-kok-4-saham-penguasanya-loyo-kenapa,0
2023-01-06,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Saham Bank Raksasa Grup Djarum Menuju Rp 8.000! Serok?,,https://www.cnbcindonesia.com/research/20230106091823-128-403345/saham-bank-raksasa-grup-djarum-menuju-rp-8000-serok,0
2023-01-09,3 tahun yang lalu,CNBC Indonesia,BBRI,Bank Rakyat Indonesia,Catat! Hari Ini Tanggal Terakhir Penerimaan Hak Dividen BRI,,https://www.cnbcindonesia.com/research/20230109101036-128-403867/catat-hari-ini-tanggal-terakhir-penerimaan-hak-dividen-bri,0
2023-01-09,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,"Mochtar Riady 'Dewa Bankir', Pengelola Duit Orang Terkaya RI!",,https://www.cnbcindonesia.com/market/20230109092715-17-403845/mochtar-riady-dewa-bankir-pengelola-duit-orang-terkaya-ri,0
2023-01-10,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Saham BCA Anjlok Terus, Pasang Harga Segini Kalau Mau Serok",,https://www.cnbcindonesia.com/market/20230110144305-17-404341/saham-bca-anjlok-terus-pasang-harga-segini-kalau-mau-serok,0
2023-01-11,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Bos BCA & BRI Borong Saham Saat Murah, Gimana Cara Hitungnya?",,https://www.cnbcindonesia.com/mymoney/20230111161728-72-404716/bos-bca-bri-borong-saham-saat-murah-gimana-cara-hitungnya,0
2023-01-11,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"IHSG Longsor, Apa Benar Big Bank Udah Kemahalan?",,https://www.cnbcindonesia.com/market/20230111005501-17-404471/ihsg-longsor-apa-benar-big-bank-udah-kemahalan,0
2023-01-11,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,"Mumpung Murah! John Kosasih Borong Saham BCA, Ikutan Gak Ya?",,https://www.cnbcindonesia.com/market/20230111080813-17-404508/mumpung-murah-john-kosasih-borong-saham-bca-ikutan-gak-ya,0
2023-01-11,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"10 Saham Terbesar di BEI, 5 Punya Orang Terkaya RI",,https://www.cnbcindonesia.com/market/20230111103302-17-404575/10-saham-terbesar-di-bei-5-punya-orang-terkaya-ri,0
2023-01-11,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Cerita Lengkap Efek Mengerikan Bank yang Picu Big Four Gugur,,https://www.cnbcindonesia.com/market/20230111122547-17-404617/cerita-lengkap-efek-mengerikan-bank-yang-picu-big-four-gugur,0
2023-01-12,3 tahun yang lalu,CNBC Indonesia,BBRI,saham BBRI,"BBRI Naik Lagi, Begini Prospek ke Depannya",,https://www.cnbcindonesia.com/research/20230112140707-128-404995/bbri-naik-lagi-begini-prospek-ke-depannya,0
2023-01-12,3 tahun yang lalu,CNBC Indonesia,BBCA,saham bank,Ramalan 4 Analis Soal Efek Mengerikan Perbankan RI,,https://www.cnbcindonesia.com/market/20230112132252-17-404979/ramalan-4-analis-soal-efek-mengerikan-perbankan-ri,1
2023-01-16,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,"Jokowi Tutup Pintu Keluar Dolar Eksportir, Bos BCA Buka Suara",,https://www.cnbcindonesia.com/market/20230116120606-17-405718/jokowi-tutup-pintu-keluar-dolar-eksportir-bos-bca-buka-suara,0
2023-01-16,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,"Pintu Keluar Dolar Eksportir Ditutup, Tak Takut Asing Kabur?",,https://www.cnbcindonesia.com/market/20230116122658-17-405741/pintu-keluar-dolar-eksportir-ditutup-tak-takut-asing-kabur,0
2023-01-17,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,Bos BCA Dukung Jokowi Tutup Pintu Keluar Dolar Eksportir,,https://www.cnbcindonesia.com/market/20230117081616-17-405961/bos-bca-dukung-jokowi-tutup-pintu-keluar-dolar-eksportir,0
2023-01-17,3 tahun yang lalu,CNBC Indonesia,BBCA,NPL,"Kredit Macet Tinggi, BTN Jual Apartemen & Mall Rp 1 T Nih",,https://www.cnbcindonesia.com/market/20230117142123-17-406128/kredit-macet-tinggi-btn-jual-apartemen-mall-rp-1-t-nih,1
2023-01-17,3 tahun yang lalu,CNBC Indonesia,BBRI,Bank Rakyat Indonesia,"Visioner! Ekonomi Jelek Atau Moncer, BRI Punya Strateginya",,https://www.cnbcindonesia.com/market/20230117150843-17-406163/visioner-ekonomi-jelek-atau-moncer-bri-punya-strateginya,0
2023-01-19,3 tahun yang lalu,CNBC Indonesia,BBCA,kredit perbankan,"Pencadangan Ditambah,Bank Yakin Kredit 2023 Tetap Tumbuh Kuat",,https://www.cnbcindonesia.com/mymoney/20230119142231-74-406814/pencadangan-ditambahbank-yakin-kredit-2023-tetap-tumbuh-kuat,1
2023-01-19,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Aduh, 10 Saham Ini Dibuang-Buangin Asing",,https://www.cnbcindonesia.com/market/20230119114050-17-406737/aduh-10-saham-ini-dibuang-buangin-asing,0
2023-01-19,3 tahun yang lalu,CNBC Indonesia,BBCA,kredit perbankan,Jurus Bank Atur Suku Bunga Kredit Kala Moneter Makin Ketat,,https://www.cnbcindonesia.com/mymoney/20230119145625-74-406831/jurus-bank-atur-suku-bunga-kredit-kala-moneter-makin-ketat,1
2023-01-20,3 tahun yang lalu,CNBC Indonesia,BBCA,saham bank,"Suku Bunga Naik, 4 Saham Bank Jumbo Layak Diburu",,https://www.cnbcindonesia.com/research/20230120095927-128-407032/suku-bunga-naik-4-saham-bank-jumbo-layak-diburu,1
2023-01-20,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Begini Modus Tukang Becak Bisa Bobol BCA Rp 345 Juta,,https://www.cnbcindonesia.com/market/20230120132509-17-407109/begini-modus-tukang-becak-bisa-bobol-bca-rp-345-juta,0
2023-01-20,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Sikap Bos BCA, Tukang Becak Bobol Tabungan Nasabah Rp345 Juta",,https://www.cnbcindonesia.com/market/20230120130355-17-407103/sikap-bos-bca-tukang-becak-bobol-tabungan-nasabah-rp345-juta,0
2023-01-21,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,"Tukang Becak Bobol Tabungan Rp 345 Juta, Bos BCA Buka Suara",,https://www.cnbcindonesia.com/market/20230121105630-17-407276/tukang-becak-bobol-tabungan-rp-345-juta-bos-bca-buka-suara,0
2023-01-22,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Sikap Bos BCA Setelah Bank Dibobol Tukang Becak Rp 345 Juta,,https://www.cnbcindonesia.com/market/20230122105322-17-407407/sikap-bos-bca-setelah-bank-dibobol-tukang-becak-rp-345-juta,0
2023-01-22,3 tahun yang lalu,CNBC Indonesia,BBCA,Bank Central Asia,"BCA Dibobol Tukang Becak Rp 345 Juta, Nasib Nasabah Gimana?",,https://www.cnbcindonesia.com/market/20230122072658-17-407379/bca-dibobol-tukang-becak-rp-345-juta-nasib-nasabah-gimana,0
2023-01-23,3 tahun yang lalu,CNBC Indonesia,BBCA,kredit perbankan,"Suku Bunga Naik, Kredit Perbankan 2023 Bisa Tumbuh Tinggi?",,https://www.cnbcindonesia.com/market/20230123143413-19-407596/suku-bunga-naik-kredit-perbankan-2023-bisa-tumbuh-tinggi,1
2023-01-23,3 tahun yang lalu,CNBC Indonesia,BBCA,kredit perbankan,Moody's Ungkap Strategi Bisnis Bank Agar Tetap Moncer di 2023,,https://www.cnbcindonesia.com/market/20230123145355-19-407599/moodys-ungkap-strategi-bisnis-bank-agar-tetap-moncer-di-2023,1
2023-01-24,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Rekening Dibobol Tukang Becak, Nasabah Ancam Polisikan BCA!",,https://www.cnbcindonesia.com/market/20230124104043-17-407738/rekening-dibobol-tukang-becak-nasabah-ancam-polisikan-bca,0
2023-01-24,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Bos BCA Soal Kasus Tukang Becak: Satu Dari Sejuta Kejadian!,,https://www.cnbcindonesia.com/market/20230124112910-17-407763/bos-bca-soal-kasus-tukang-becak-satu-dari-sejuta-kejadian,0
2023-01-24,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Geger Tukang Becak, Gimana Cara Tarik Uang di Teller  BCA?",,https://www.cnbcindonesia.com/market/20230124145505-17-407843/geger-tukang-becak-gimana-cara-tarik-uang-di-teller-bca,0
2023-01-24,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Bos Besar BCA: Kasus Tukang Becak Murni Kelalaian Nasabah!,,https://www.cnbcindonesia.com/market/20230124105606-17-407743/bos-besar-bca-kasus-tukang-becak-murni-kelalaian-nasabah,0
2023-01-24,3 tahun yang lalu,CNBC Indonesia,BBRI,Bank Rakyat Indonesia,Lengkap! Empat Resep BRI Hadapi Kengerian Ekonomi 2023,,https://www.cnbcindonesia.com/market/20230124132213-17-407808/lengkap-empat-resep-bri-hadapi-kengerian-ekonomi-2023,0
2023-01-25,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,3 Tips Jaga Rekening Biar Nggak 'Dibobol Tukang Becak',,https://www.cnbcindonesia.com/market/20230125113016-17-408079/3-tips-jaga-rekening-biar-nggak-dibobol-tukang-becak,0
2023-01-25,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Sstt...Asing Lagi Jual-Jualin Big Bank Nih!,,https://www.cnbcindonesia.com/research/20230125121256-128-408103/ssttasing-lagi-jual-jualin-big-bank-nih,0
2023-01-25,25 Januari 2023,Kontan,BBRI,emiten BBRI,"BBRI Diperkirakan Kantongi Laba Rp 49 Triliun, Simak Proyeksi Laba Perbankan Big Cap",,https://investasi.kontan.co.id/news/bbri-diperkirakan-kantongi-laba-rp-49-triliun-simak-proyeksi-laba-perbankan-big-cap,0
2023-01-25,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,Begini Modus Tukang Becak Curi Pin dan ATM BCA Korban,,https://www.cnbcindonesia.com/market/20230125145718-17-408172/begini-modus-tukang-becak-curi-pin-dan-atm-bca-korban,0
2023-01-25,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,"Jreng, Korban Pembobolan Rekening Tukang Becak Polisikan BCA",,https://www.cnbcindonesia.com/market/20230125093943-17-408031/jreng-korban-pembobolan-rekening-tukang-becak-polisikan-bca,0
2023-01-25,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,Tata Cara dan Syarat Pengajuan Surat Kuasa Penarikan Uang BCA,,https://www.cnbcindonesia.com/market/20230125093012-17-408029/tata-cara-dan-syarat-pengajuan-surat-kuasa-penarikan-uang-bca,0
2023-01-26,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,Kepo Sekelas BCA Bisa Dibobol Tukang Becak? Ini yang Terjadi!,,https://www.cnbcindonesia.com/market/20230126134101-17-408455/kepo-sekelas-bca-bisa-dibobol-tukang-becak-ini-yang-terjadi,0
2023-01-26,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Korban Tukang Becak Ancam Polisikan & Ragukan Keamanan BCA,,https://www.cnbcindonesia.com/market/20230126151843-17-408490/korban-tukang-becak-ancam-polisikan-ragukan-keamanan-bca,0
2023-01-26,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Simak! Ini Penyebab Laba BCA Naik 29% Jadi Rp 40 T di 2022,,https://www.cnbcindonesia.com/market/20230126165201-17-408537/simak-ini-penyebab-laba-bca-naik-29-jadi-rp-40-t-di-2022,0
2023-01-26,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Kasus Tukang Becak, Bos Besar BCA: KTP & ATM Itu Nyawa Kedua",,https://www.cnbcindonesia.com/market/20230126172241-17-408564/kasus-tukang-becak-bos-besar-bca-ktp-atm-itu-nyawa-kedua,0
2023-01-27,3 tahun yang lalu,CNBC Indonesia,BBCA,Bank Central Asia,"Dolar Eksportir Wajib Disimpan di RI, Ini Kata Bos BCA",,https://www.cnbcindonesia.com/market/20230127165134-17-408848/dolar-eksportir-wajib-disimpan-di-ri-ini-kata-bos-bca,0
2023-01-27,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Fakta Persidangan Ungkap Kronologi Tukang Becak Bobol BCA,,https://www.cnbcindonesia.com/market/20230127132225-17-408775/fakta-persidangan-ungkap-kronologi-tukang-becak-bobol-bca,0
2023-01-27,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Riuh Tukang Becak Bobol BCA, OJK Turun Gunung Ingatkan Publik",,https://www.cnbcindonesia.com/market/20230127140055-17-408788/riuh-tukang-becak-bobol-bca-ojk-turun-gunung-ingatkan-publik,0
2023-01-27,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Pemasukan Transaksi Tak Besar, Kapan Bank Digital BCA Untung?",,https://www.cnbcindonesia.com/market/20230127180017-17-408866/pemasukan-transaksi-tak-besar-kapan-bank-digital-bca-untung,0
2023-01-27,27 Januari 2023,Kontan,BBCA,bank big cap,Bank-Bank Big Cap Kantongi Rekor Pertumbuhan Laba Jumbo pada 2022,,https://investasi.kontan.co.id/news/bank-bank-big-cap-kantongi-rekor-pertumbuhan-laba-jumbo-pada-2022,1
2023-01-28,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Sekelas Bank BCA Dibobol Tukang Becak, Begini Kronologinya",,https://www.cnbcindonesia.com/market/20230128093902-17-408928/sekelas-bank-bca-dibobol-tukang-becak-begini-kronologinya,0
2023-01-28,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,"Miris, Muin Stress & Istri Meninggal Usai Uang di BCA Dibobol",,https://www.cnbcindonesia.com/market/20230128175732-17-408993/miris-muin-stress-istri-meninggal-usai-uang-di-bca-dibobol,0
2023-01-29,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"BCA Untung Gede, Duit Duo Hartono Tambah Berapa?",,https://www.cnbcindonesia.com/market/20230129124620-17-409041/bca-untung-gede-duit-duo-hartono-tambah-berapa,0
2023-01-30,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Dapat Julukan Bank Cari Aman, BBCA Gak Produktif",,https://www.cnbcindonesia.com/research/20230130083041-128-409149/dapat-julukan-bank-cari-aman-bbca-gak-produktif,0
2023-01-31,3 tahun yang lalu,CNBC Indonesia,BBCA,saham bank,"Lelet dan Masih Boncos, Investor Bank Aladin Bisa Tekor 80%!",,https://www.cnbcindonesia.com/research/20230131065144-128-409506/lelet-dan-masih-boncos-investor-bank-aladin-bisa-tekor-80,1
2023-01-31,3 tahun yang lalu,CNBC Indonesia,BBCA,kredit perbankan,"Ekspansi Penyaluran Kredit, Bank Kurangi Kepemilikan SBN?",,https://www.cnbcindonesia.com/market/20230131141707-19-409720/ekspansi-penyaluran-kredit-bank-kurangi-kepemilikan-sbn,1
2023-02-01,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Gimana Nasib Tukang Becak yang Diajak Bobol BCA Rp 320 Juta?,,https://www.cnbcindonesia.com/market/20230201220728-17-410219/gimana-nasib-tukang-becak-yang-diajak-bobol-bca-rp-320-juta,0
2023-02-01,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Pembobol BCA: Saya Tukang Becak, Kenapa Dihukum?",,https://www.cnbcindonesia.com/market/20230201233138-17-410221/pembobol-bca-saya-tukang-becak-kenapa-dihukum,0
2023-02-01,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Ajak Tukang Becak Bobol BCA, Thoha Minta Belas Kasih Hakim",,https://www.cnbcindonesia.com/market/20230201133526-17-410060/ajak-tukang-becak-bobol-bca-thoha-minta-belas-kasih-hakim,0
2023-02-01,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Hakim Mau Rp 320 Juta Balik, Pembobol BCA Janji 4 Tahun Lagi",,https://www.cnbcindonesia.com/market/20230201112137-17-410012/hakim-mau-rp-320-juta-balik-pembobol-bca-janji-4-tahun-lagi,0
2023-02-01,01 Februari 2023,Kontan,BBCA,bank big cap,Menakar Prospek Dividen Bank Big Cap Usai Kantongi Laba Jumbo di Tahun 2022,,https://investasi.kontan.co.id/news/menakar-prospek-dividen-bank-big-cap-usai-kantongi-laba-jumbo-di-tahun-2022,1
2023-02-01,3 tahun yang lalu,CNBC Indonesia,BBCA,kredit perbankan,"Bos LPS: Kita Akan ""Paksa"" Bank Perluas Penyaluran Kredit",,https://www.cnbcindonesia.com/market/20230201152727-19-410101/bos-lps-kita-akan-paksa-bank-perluas-penyaluran-kredit,1
2023-02-01,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Simak! Dosa Ini Bikin Pembobol Rekening BCA Dituntut 4 Tahun,,https://www.cnbcindonesia.com/market/20230201232650-17-410220/simak-dosa-ini-bikin-pembobol-rekening-bca-dituntut-4-tahun,0
2023-02-02,02 Februari 2023,Kontan,BBCA,bank big cap,"Sejumlah Bank Big Cap Bukukan Laba Ciamik, Bagaimana Prospek Dividennya?",,https://investasi.kontan.co.id/news/sejumlah-bank-big-cap-bukukan-laba-ciamik-bagaimana-prospek-dividennya,1
2023-02-02,3 tahun yang lalu,CNBC Indonesia,BBCA,kredit perbankan,"Pak Jokowi, Ini Alasan Bank ""Ragu"" Beri Kredit Proyek Smelter",,https://www.cnbcindonesia.com/market/20230202164407-19-410520/pak-jokowi-ini-alasan-bank-ragu-beri-kredit-proyek-smelter,1
2023-02-02,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Diajak Bobol BCA, Rp 320 Juta, Tukang Becak Dibayar Rp 5 Juta",,https://www.cnbcindonesia.com/market/20230202121233-17-410378/diajak-bobol-bca-rp-320-juta-tukang-becak-dibayar-rp-5-juta,0
2023-02-02,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Kronologi Tukang Becak Diajak Bobol BCA Hingga Dihukum,,https://www.cnbcindonesia.com/market/20230202114250-17-410358/kronologi-tukang-becak-diajak-bobol-bca-hingga-dihukum,0
2023-02-02,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Update Tukang Becak Bobol BCA, Thoha Minta Belas Kasih Hakim",,https://www.cnbcindonesia.com/market/20230202073120-17-410242/update-tukang-becak-bobol-bca-thoha-minta-belas-kasih-hakim,0
2023-02-02,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"Diupah Rp 5 Juta Bobol BCA, Tukang Becak Pakai Buat Bayar Kos",,https://www.cnbcindonesia.com/market/20230202123130-17-410396/diupah-rp-5-juta-bobol-bca-tukang-becak-pakai-buat-bayar-kos,0
2023-02-03,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Good Friday! Saham BBRI-BBCA Cs Bawa IHSG Jebol Level 6.900,,https://www.cnbcindonesia.com/research/20230203103221-128-410702/good-friday-saham-bbri-bbca-cs-bawa-ihsg-jebol-level-6900,0
2023-02-06,3 tahun yang lalu,CNBC Indonesia,BBCA,saham bank,"It's Time To Buy, Jangan Ketinggalan Ditunggu Sampai Juni",,https://www.cnbcindonesia.com/research/20230206055208-128-411157/its-time-to-buy-jangan-ketinggalan-ditunggu-sampai-juni,1
2023-02-06,06 Februari 2023,Kontan,BBCA,emiten BBCA,"Simak Rekomendasi Saham BBCA, BMRI, BBNI, dan BBRI Berikut Ini",,https://investasi.kontan.co.id/news/simak-rekomendasi-saham-bbca-bmri-bbni-dan-bbri-berikut-ini,0
2023-02-06,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,"Tok! Thoha Pembobol BCA Rp 320 Juta Divonis 3,5 Tahun Penjara",,https://www.cnbcindonesia.com/market/20230206162003-17-411440/tok-thoha-pembobol-bca-rp-320-juta-divonis-35-tahun-penjara,0
2023-02-07,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,"Pak Jokowi, Bos BCA Curhat Soal Susahnya Biayai Smelter Nih",,https://www.cnbcindonesia.com/market/20230207141132-17-411775/pak-jokowi-bos-bca-curhat-soal-susahnya-biayai-smelter-nih,0
2023-02-08,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,Seng Ada Lawan! Ini 5 Bank Dengan Laba Terbesar di Indonesia,,https://www.cnbcindonesia.com/research/20230208152849-128-412157/seng-ada-lawan-ini-5-bank-dengan-laba-terbesar-di-indonesia,0
2023-02-08,3 tahun yang lalu,CNBC Indonesia,BBRI,Bank Rakyat Indonesia,Simak! Ini Penyebab Laba BRI Melesat 67% Jadi Rp 51 T di 2022,,https://www.cnbcindonesia.com/market/20230208091519-17-412003/simak-ini-penyebab-laba-bri-melesat-67-jadi-rp-51-t-di-2022,0
2023-02-08,3 tahun yang lalu,CNBC Indonesia,BBRI,Bank Rakyat Indonesia,"Laba Bersih BRI Melejit di 2022, Sahamnya Ngikut?",,https://www.cnbcindonesia.com/research/20230208121532-128-412080/laba-bersih-bri-melejit-di-2022-sahamnya-ngikut,0
2023-02-08,3 tahun yang lalu,CNBC Indonesia,BBRI,Bank Rakyat Indonesia,"Wow! BRI Cairkan Kredit Rp 1T per Hari, Incar Rp 270T di 2023",,https://www.cnbcindonesia.com/market/20230208121516-17-412082/wow-bri-cairkan-kredit-rp-1t-per-hari-incar-rp-270t-di-2023,0
2023-02-08,3 tahun yang lalu,CNBC Indonesia,BBRI,Bank Rakyat Indonesia,"Margin Bunga Turun 33%, Kok Bisa Laba BRI Tertinggi di RI?",,https://www.cnbcindonesia.com/market/20230208105003-17-412042/margin-bunga-turun-33-kok-bisa-laba-bri-tertinggi-di-ri,0
2023-02-09,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,"Kalau Pegang BCA Sejak IPO, Sekarang Cuan 40 Kali, Kok Bisa?",,https://www.cnbcindonesia.com/market/20230209064434-17-412258/kalau-pegang-bca-sejak-ipo-sekarang-cuan-40-kali-kok-bisa,0
2023-02-09,09 Februari 2023,Kontan,BBCA,emiten BBCA,"Merah, Harga Saham BBCA & GOTO Kompak Melemah di Perdagangan Bursa Rabu (8/2)",,https://stocksetup.kontan.co.id/news/merah-harga-saham-bbca-goto-kompak-melemah-di-perdagangan-bursa-rabu-82-1,0
2023-02-10,10 Februari 2023,Kontan,BBCA,bank big cap,"Asing Net Buy Rp 754 Miliar Saat IHSG Merosot, Saham-Saham Big Cap Ini Banyak Ditadah",,https://investasi.kontan.co.id/news/asing-net-buy-rp-754-miliar-saat-ihsg-merosot-saham-saham-big-cap-ini-banyak-ditadah,1
2023-02-10,3 tahun yang lalu,CNBC Indonesia,BBCA,BBCA,"IHSG Boleh Rontok, Asing Tetap Borong 4 Saham Big Bank Nih",,https://www.cnbcindonesia.com/research/20230210100518-128-412719/ihsg-boleh-rontok-asing-tetap-borong-4-saham-big-bank-nih,0
2023-02-12,12 Februari 2023,Kontan,BBCA,bank big cap,Saham-Saham Big Cap Perbankan Jadi Favorit Asing Saat IHSG Tertekan di Akhir Pekan,,https://stocksetup.kontan.co.id/news/saham-saham-big-cap-perbankan-jadi-favorit-asing-saat-ihsg-tertekan-di-akhir-pekan-1,1
2023-02-12,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,"Gak Usah Bingung Cari ATM Terdekat, BCA Tenyata Bisa Bantu",,https://www.cnbcindonesia.com/tech/20230212185910-37-413111/gak-usah-bingung-cari-atm-terdekat-bca-tenyata-bisa-bantu,0
2023-02-13,13 Februari 2023,Kontan,BBCA,emiten BBCA,"Kompak, Harga Saham BBCA dan GOTO Menghijau di Perdagangan Bursa Senin (13/2)",,https://investasi.kontan.co.id/news/kompak-harga-saham-bbca-dan-goto-menghijau-di-perdagangan-bursa-senin-132,0
2023-02-15,15 Februari 2023,Kontan,BBRI,emiten BBRI,"Beda Arah, Cek Harga Saham GOTO dan BBRI di Perdagangan Rabu (15/2)",,https://investasi.kontan.co.id/news/beda-arah-cek-harga-saham-goto-dan-bbri-di-perdagangan-rabu-152,0
2023-02-16,3 tahun yang lalu,CNBC Indonesia,BBRI,Bank Rakyat Indonesia,Kode Keras Investor Asing Masuk BSI Gantikan BRI dan BNI,,https://www.cnbcindonesia.com/market/20230216004119-17-414162/kode-keras-investor-asing-masuk-bsi-gantikan-bri-dan-bni,0
2023-02-22,22 Februari 2023,Kontan,BBRI,emiten BBRI,"Emiten Buyback Saham Blue Chip BBRI BBNI ADRO LPPF Di Atas Rp 1 T, Mana Yang Bagus?",,https://investasi.kontan.co.id/news/emiten-buyback-saham-blue-chip-bbri-bbni-adro-lppf-di-atas-rp-1-t-mana-yang-bagus,0
2023-02-23,3 tahun yang lalu,CNBC Indonesia,BBCA,kredit perbankan,"Incar Pertumbuhan Kredit 12%, Ini Sektor Andalan Bank Mandiri",,https://www.cnbcindonesia.com/mymoney/20230223140642-74-416375/incar-pertumbuhan-kredit-12-ini-sektor-andalan-bank-mandiri,1
2023-02-24,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,Ini Dia 10 Bank Paling Cuan Sepanjang 2022,,https://www.cnbcindonesia.com/market/20230224111611-17-416679/ini-dia-10-bank-paling-cuan-sepanjang-2022,0
2023-02-24,3 tahun yang lalu,CNBC Indonesia,BBCA,BCA,"Ada Pengharum Ruangan Wangi Kantor BCA, Segini Harganya",,https://www.cnbcindonesia.com/lifestyle/20230224104719-33-416668/ada-pengharum-ruangan-wangi-kantor-bca-segini-harganya,0
